domain	url	crawl_time	crawl_count	use_optimizely
upcounsel.com	https://www.upcounsel.com/startup-attorneys-austin-tx	1517616000000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-austin-tx	1517616000000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-boston-ma	1517616000000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-boston-ma	1517616000000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-boston-ma	1517616000000	1	0
upcounsel.com	https://www.upcounsel.com/	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/account/logon	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/jobs/new	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/enterprise	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/howitworks	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/for-lawyers	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/#	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-atlanta-ga	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/sitemap	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-austin-tx	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-boston-ma	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-boston-ma	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-boston-ma	1517702400000	1	0
upcounsel.com	https://www.upcounsel.com/	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/account/logon	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/jobs/new	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/enterprise	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/account/logon	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/howitworks	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/jobs/new	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/for-lawyers	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/enterprise	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/#	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/howitworks	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/for-lawyers	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/#	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/sitemap	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-atlanta-ga	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/sitemap	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-austin-tx	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-boston-ma	1517875200000	1	0
upcounsel.com	https://www.upcounsel.com/	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/account/logon	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/jobs/new	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/enterprise	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/howitworks	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/for-lawyers	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/#	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-atlanta-ga	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/sitemap	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/immigration-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/outside-general-counsel-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/patent-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/real-estate-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/securities-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/startup-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/trademark-attorneys-austin-tx	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/business-attorneys-boston-ma	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/contract-attorneys-boston-ma	1518393600000	1	0
upcounsel.com	https://www.upcounsel.com/employment-attorneys-boston-ma	1518393600000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/	1518307200000	1	0
schlagerplanet.com	https://www.schlagerplanet.com/users/login	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/#	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/promi-news	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/aktuelle-nachrichten	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/cds-dvds-charts	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/tv-video	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/konzerte-events	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/styling	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/wissenswertes	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/von-fans-fuer-fans	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/news/musikbusiness	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/helene-fischer	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/andrea-berg	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/andreas-gabalier	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/michael-wendler	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/santiano	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/heino	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/juergen-drews	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/videos/voxxclub	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/bildergalerien	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/fan-shop	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/roland-kaiser-fan-shop	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/julian-david-fan-shop	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/anita-alexandra-hofmann-fan-shop	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/hansi-hinterseer-fan-shop	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/schlager-cds-dvds	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/schlager-alben-cds	1518307200000	1	0
schlagerplanet.com	http://www.schlagerplanet.com/shop/schlager-single-cds	1518307200000	1	0
csipay.com	https://www.csipay.com/	1518566400000	1	0
kickofflabs.com	https://kickofflabs.com/	1517443200000	1	0
kickofflabs.com	https://kickofflabs.com/	1517443200000	1	0
kickofflabs.com	https://kickofflabs.com/	1517529600000	1	0
kickofflabs.com	https://kickofflabs.com/	1517529600000	1	0
kickofflabs.com	https://kickofflabs.com/	1517702400000	1	0
kickofflabs.com	https://kickofflabs.com/	1517702400000	1	0
kickofflabs.com	https://kickofflabs.com/	1517875200000	1	0
kickofflabs.com	https://kickofflabs.com/	1517875200000	1	0
kickofflabs.com	https://kickofflabs.com/	1517875200000	1	0
kickofflabs.com	https://kickofflabs.com/	1517875200000	1	0
kickofflabs.com	https://kickofflabs.com/	1518393600000	1	0
kickofflabs.com	https://kickofflabs.com/	1518393600000	1	0
kickofflabs.com	https://kickofflabs.com/	1521072000000	1	0
kickofflabs.com	https://kickofflabs.com/	1521072000000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//index.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//aboutus3.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//contactus.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//priv.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/list.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/sellvehicle.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//1953oldspme/1953olds88pme.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//1938fordja/1938fordja.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com//1950jaguarsoh/1950jaguarsoh.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1962mgaco/1962mgaco.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1969oldsnc7/1969oldsnc7.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1997prowlerrl/1997prowlerrl.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1950chryslerwit.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1963galaxietxb/1963galaxietxb.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1938fordpny/1938fordpny.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1948fleetmasterfl/1948fleetmasterfl.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1941grahamaz/1941grahamaz.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1939fordas/1939fordas.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1975mbenztxb/1975mbenztxb.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1910boutondj/1910boutondj.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1930panelkn/1930panelkn.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1935dodgeds/1935dodgeds.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1954belairec/1954belairec.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1999zimmerrt/1999zimmerrt.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1949triumphrb1/1949triumphrb.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1950woodieb/1950woodiebg.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1955cadillacgs/1955cadillacgs.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1959fordjuarene1/1959fordjuarene.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1935airflowpk/1935airflowpk.html	1518739200000	1	0
azcarsandtrucks.com	http://www.azcarsandtrucks.com/1940buickjs1/1940buickjs.html	1518739200000	1	0
growthhackers.com	https://growthhackers.com/	1518739200000	1	0
growthhackers.com	https://growthhackers.com/about	1518739200000	1	0
growthhackers.com	https://a.growthhackers.com/login	1518739200000	1	1
growthhackers.com	https://growthhackers.com/	1518739200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=nav&utm_campaign=assess	1518739200000	1	0
growthhackers.com	https://growthhackers.com/rethink-growth	1518739200000	1	0
growthhackers.com	https://growthhackers.com/software	1518739200000	1	0
growthhackers.com	https://growthhackers.com/posts	1518739200000	1	1
growthhackers.com	https://growthhackers.com/jobs	1518739200000	1	0
growthhackers.com	https://growthhackers.com/conference	1518739200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=header&utm_campaign=assess	1518739200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=benefits&utm_campaign=assess	1518739200000	1	0
growthhackers.com	https://growthhackers.com/about/sean-ellis	1518739200000	1	0
growthhackers.com	https://blog.growthhackers.com/how-enterprises-can-avoid-startup-growth-disruption-b6e6895383c8?gi=7c58949f309e	1518739200000	1	0
growthhackers.com	https://blog.growthhackers.com/ceos-dont-abdicate-responsibility-for-driving-growth-7c9ab1c68799	1518739200000	1	0
growthhackers.com	https://blog.growthhackers.com/learn-faster-with-a-growth-process-85f6affde4af	1518739200000	1	0
growthhackers.com	https://blog.growthhackers.com/the-hardest-part-about-jumpstarting-growth-6769f2205522	1518739200000	1	0
growthhackers.com	https://growthhackers.com/	1519603200000	1	0
growthhackers.com	https://growthhackers.com/about	1519603200000	1	0
growthhackers.com	https://a.growthhackers.com/login	1519603200000	1	1
growthhackers.com	https://growthhackers.com/	1519603200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=nav&utm_campaign=assess	1519603200000	1	0
growthhackers.com	https://growthhackers.com/rethink-growth	1519603200000	1	0
growthhackers.com	https://growthhackers.com/software	1519603200000	1	0
growthhackers.com	https://growthhackers.com/posts	1519603200000	1	1
growthhackers.com	https://growthhackers.com/jobs	1519603200000	1	0
growthhackers.com	https://growthhackers.com/conference	1519603200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=header&utm_campaign=assess	1519603200000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=benefits&utm_campaign=assess	1519603200000	1	0
growthhackers.com	https://growthhackers.com/about/sean-ellis	1519603200000	1	0
growthhackers.com	https://blog.growthhackers.com/how-enterprises-can-avoid-startup-growth-disruption-b6e6895383c8?gi=e62ba1426d3e	1519603200000	1	0
growthhackers.com	https://blog.growthhackers.com/ceos-dont-abdicate-responsibility-for-driving-growth-7c9ab1c68799	1519603200000	1	0
growthhackers.com	https://blog.growthhackers.com/learn-faster-with-a-growth-process-85f6affde4af	1519603200000	1	0
growthhackers.com	https://blog.growthhackers.com/the-hardest-part-about-jumpstarting-growth-6769f2205522	1519603200000	1	0
growthhackers.com	https://growthhackers.com/	1520208000000	1	0
growthhackers.com	https://growthhackers.com/	1520208000000	1	0
growthhackers.com	https://a.growthhackers.com/login	1520208000000	1	1
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=nav&utm_campaign=assess	1520208000000	1	0
growthhackers.com	https://growthhackers.com/rethink-growth	1520208000000	1	0
growthhackers.com	https://growthhackers.com/software	1520208000000	1	0
growthhackers.com	https://growthhackers.com/posts	1520208000000	1	1
growthhackers.com	https://growthhackers.com/jobs	1520208000000	1	0
growthhackers.com	https://growthhackers.com/conference	1520208000000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=header&utm_campaign=assess	1520208000000	1	0
growthhackers.com	https://transform.growthhackers.com/sean-ellis-assessment/?utm_source=benefits&utm_campaign=assess	1520208000000	1	0
growthhackers.com	https://growthhackers.com/about/sean-ellis	1520208000000	1	0
growthhackers.com	https://blog.growthhackers.com/how-enterprises-can-avoid-startup-growth-disruption-b6e6895383c8?gi=70faa8625859	1520208000000	1	0
growthhackers.com	https://blog.growthhackers.com/ceos-dont-abdicate-responsibility-for-driving-growth-7c9ab1c68799	1520208000000	1	0
growthhackers.com	https://blog.growthhackers.com/learn-faster-with-a-growth-process-85f6affde4af	1520208000000	1	0
growthhackers.com	https://blog.growthhackers.com/the-hardest-part-about-jumpstarting-growth-6769f2205522	1520208000000	1	0
growthhackers.com	https://growthhackers.com/about	1520208000000	1	0
programacion-tv.org.es	http://www.programacion-tv.org.es/	1518566400000	1	0
programacion-tv.org.es	http://www.programacion-tv.org.es/	1518566400000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/math-games.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/place-value-games.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/probability-games.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/typing-games-kids.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/typing-tutorial.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/typing-test.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/spelling-games.html	1518739200000	1	0
free-training-tutorial.com	http://www.free-training-tutorial.com/crossword-puzzles-kids.html	1518739200000	1	0
livesuperfoods.com	https://livesuperfoods.com/	1518652800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/champion	1518566400000	1	0
thenewcivilrightsmovement.nationbuilder.com	https://thenewcivilrightsmovement.nationbuilder.com/login	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/home	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/politics	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/marriage_equality	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/discrimination	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/culture	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/women_s_rights	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/immigration	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/international	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/Opinion	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/about_david	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/#menu	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash/donald_trump_jr_goes_after_adam_rippon_and_proves_his_ignorance_once_again	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash/house_oversight_chair_we_have_launched_an_investigation_into_rob_porter_white_house_scandal	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash/everything_about_the_donald_trump_s_lawyer_personally_paid_stormy_daniels_130_000_story_stinks	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash/the_new_york_times_just_announced_a_big_hire_and_liberals_online_are_freaking_out	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/davidbadash/day_7_trump_was_asked_again_to_discuss_rob_porter_scandal_here_s_how_he_responded	1518566400000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/	1520208000000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/champion	1520812800000	1	0
thenewcivilrightsmovement.nationbuilder.com	https://thenewcivilrightsmovement.nationbuilder.com/login	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/home	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/politics	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/marriage_equality	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/discrimination	1520812800000	1	0
thenewcivilrightsmovement.com	http://www.thenewcivilrightsmovement.com/tags/culture	1520812800000	1	0
bbbank.de	https://www.bbbank.de/homepage.html	1518480000000	1	0
onlinestan.com	http://www.onlinestan.com/	1518566400000	1	0
onlinestan.com	http://www.onlinestan.com/	1518566400000	1	0
onlinestan.com	http://www.onlinestan.com/Login	1518566400000	1	0
onlinestan.com	http://www.onlinestan.com/Register	1518566400000	1	0
onlinestan.com	http://www.onlinestan.com/post/563/writing-for-onlinestan.html	1518566400000	1	0
onlinestan.com	http://www.onlinestan.com/ads/home	1518566400000	1	0
aframe.com	http://www.aframe.com/	1518393600000	1	0
tigerpistol.com	https://www.tigerpistol.com/	1518739200000	1	0
tigerpistol.com	https://www.tigerpistol.com/	1518739200000	1	0
tigerpistol.com	https://www.tigerpistol.com/products/	1518739200000	1	0
tigerpistol.com	https://www.tigerpistol.com/services/	1518739200000	1	0
tigerpistol.com	https://www.tigerpistol.com/about/	1518739200000	1	0
